,id,n1_n2,n1_n3,n1_t1,n1_t2,n1_t3,n1_t4,n1_t5,n1_t6,n1_y1,n1_y2,n1_y3,n2_n3,n2_t1,n2_t2,n2_t3,n2_t4,n2_t5,n2_t6,n2_y1,n2_y2,n2_y3,n3_t1,n3_t2,n3_t3,n3_t4,n3_t5,n3_t6,n3_y1,n3_y2,n3_y3,t1_t2,t1_t3,t1_t4,t1_t5,t1_t6,t1_y1,t1_y2,t1_y3,t2_t3,t2_t4,t2_t5,t2_t6,t2_y1,t2_y2,t2_y3,t3_t4,t3_t5,t3_t6,t3_y1,t3_y2,t3_y3,t4_t5,t4_t6,t4_y1,t4_y2,t4_y3,t5_t6,t5_y1,t5_y2,t5_y3,t6_y1,t6_y2,t6_y3,y1_y2,y1_y3,y2_y3
31,CCPL0000jn,32.91558508,34.54310898,29.75222591,31.74449447,33.73024944,34.18127779,33.66530422,30.82159523,33.77468828,34.58389286,32.68173221,33.84416584,26.93948272,38.14970258,39.55090049,36.76773075,32.45631698,37.19519142,39.37253717,38.36496833,39.19393305,30.20140651,32.14847091,35.33432487,35.57102207,33.29380516,31.23115543,35.42433265,35.87957863,33.77397779,26.06477264,27.57885936,28.25907711,29.06185154,25.45796398,27.62382988,28.04339412,26.82664875,39.59628109,36.20076421,31.63389686,44.2669082,39.35186151,37.70328287,41.17954258,40.86229089,32.96175722,37.73655657,52.7894235,41.38134483,42.36855987,33.2940245,34.83894352,41.2655187,38.61650709,38.09076313,30.77719692,32.93722871,34.10506014,32.38579277,37.52214912,36.01293806,39.73079685,41.12602953,42.06154112,40.7192469
32,CCPL0000jo,35.29311899,35.79733852,36.68010954,35.21087888,35.81640485,35.68285946,28.35808757,35.83481792,36.68010954,33.85635141,36.76918749,35.28343681,33.84675506,32.75990966,35.49062494,33.2666922,29.25080303,34.80589393,33.84675506,34.43147663,33.83800987,34.87654928,33.1736255,36.18434671,33.88182882,29.4419289,34.6428943,34.87654928,33.62812999,34.82515339,41.89857248,34.62432626,44.04941324,26.7263079,34.86595157,inf,33.00831798,51.13366369,33.26416258,45.41593078,25.97930912,33.98940328,41.89857248,32.38579277,42.06154112,33.87609724,29.54097274,35.02541069,34.62432626,33.63408807,34.63526014,26.27170566,34.33041576,44.04941324,32.85241846,44.34882406,28.07182316,26.7263079,28.00508026,26.70394901,34.86595157,33.55115894,34.79489568,33.00831798,51.13366369,32.93722871
33,CCPL0000m9,35.42629484,34.04088262,36.56174186,35.15867952,33.40407375,35.99616054,35.55746797,36.36338476,36.4032102,34.96856693,36.3668919,32.78607849,37.37724785,33.61115221,34.57648996,37.40933899,37.18119386,38.66448644,37.65395168,33.47298626,37.64061931,33.66726164,40.57355884,31.87848095,33.54699615,33.56010441,34.59853414,33.45199827,41.12546686,33.33502296,34.66272358,33.52960828,39.0670586,37.56893638,38.19599394,51.13670353,34.45443157,51.78582433,32.44085077,34.47332386,34.37928442,35.6229091,34.43478349,53.1366599,34.30763963,33.61919168,34.33442119,35.46532634,33.56238846,32.35849861,33.59290842,36.96701053,38.44123367,39.02029995,34.30418256,39.03756622,38.26518301,37.62076143,34.22886614,37.58172992,38.25035337,35.4881883,38.23087457,34.22755722,51.65350441,34.10104278
34,CCPL0000mo,27.0721722,30.49467567,28.16651825,27.06017021,29.52656273,29.52682022,26.74973968,29.02082924,30.45926574,28.86678222,29.51820377,32.45633606,34.17819027,35.33763651,33.38125232,33.38010315,35.50255064,35.44480566,32.53570083,32.46806387,33.39348797,33.37793115,32.97679666,35.18528703,35.16583208,32.5883675,35.96425298,35.25024894,33.99823669,35.19080881,34.49944976,33.99838928,34.00113586,34.54970602,37.11324218,34.19611458,33.49329237,34.00509599,33.90782837,33.91039852,37.62294058,36.41385559,33.24814562,33.60975746,33.92243389,56.34180311,33.95683054,36.32100347,35.60721162,34.3668342,54.79029182,33.96034483,36.33140567,35.61620954,34.37027458,54.63915948,36.20476011,34.17271379,33.93125299,33.97526029,36.28184799,35.57737592,36.34055618,34.53054908,35.61391357,34.3802524
35,CCPL0000nf,34.22330145,34.9360967,36.35966304,36.1907864,33.90470508,33.90951875,32.9451013,29.53877453,36.03776935,32.18220237,36.03776935,35.02527479,34.70788721,34.15584806,33.79612211,33.61326221,33.0243564,30.04458908,35.05087141,32.59375814,35.05087141,36.76729921,35.359242,34.62504629,33.510263,32.86929849,29.68370918,35.56685451,32.96819214,35.56685451,35.9523559,35.76341394,34.79439024,34.22154907,30.4451466,37.1902037,33.99907831,37.1902037,32.81057361,32.85338405,31.7930365,28.60293392,37.76358131,31.22013096,37.76358131,37.01914076,39.39929012,34.21455387,37.41738084,38.76520637,37.41738084,37.53949646,33.42765335,36.56599764,35.77723268,36.56599764,37.05028299,36.69044021,39.784596,36.69044021,31.80686954,36.15025285,31.80686954,35.2959061,inf,35.2959061
36,CCPL0000ng,36.67690281,31.49312023,32.79608968,35.69586996,35.12231592,33.20675615,33.02664522,32.69146446,32.33857635,32.83844951,32.80810598,31.71103958,33.49062923,37.18811992,36.11368183,33.97205595,33.450079,33.51500276,33.30695156,33.61750845,33.54120735,28.51798538,30.09845737,30.56689743,29.03934005,41.05900053,28.48400596,28.28607563,28.70153907,28.55720524,33.28499082,33.45952276,39.83844284,29.65157989,36.9524217,36.7471433,37.06196073,51.19108204,35.84987405,33.61957792,31.51528839,33.25032715,33.13621048,33.2536364,33.31475738,33.75917915,31.71345714,33.29525713,33.16820148,33.33676819,33.48150257,30.23740295,37.59126428,37.21450094,37.99323085,39.94290117,29.65958122,29.43902496,29.89365581,29.69589714,46.9599605,40.74651722,36.99653152,40.10164503,36.7857695,37.09651474
37,CCPL0000ny,26.5813208,30.17214779,29.84148506,27.30657581,34.70233921,31.50885109,28.29555992,34.03573278,35.31734232,29.54658512,34.03573278,31.76156048,31.53598789,37.4500728,30.06350998,31.7472792,38.77146486,30.50938133,29.71617702,33.42504028,30.50938133,33.64817384,32.44822267,33.99157766,35.15867237,34.11139253,34.62201837,33.35130218,33.81845239,34.62201837,32.22084049,33.75880006,34.01206735,33.8682938,34.26450494,33.06038622,34.10173658,34.26450494,31.12135891,32.27173332,38.86468891,31.58629898,30.87625507,34.61214546,31.58629898,36.02431778,32.83751253,41.03996757,41.53680566,34.25575021,41.03996757,34.38681129,36.78769115,35.38705114,34.83159307,36.78769115,33.43833927,32.43393663,36.89363483,33.43833927,41.30058292,34.77689508,inf,33.81299022,41.30058292,34.77689508
38,CCPL0000o7,35.26553157,36.39106992,33.79323486,34.91409067,30.54809097,35.12282137,34.67784885,32.98772339,34.40903906,34.60444931,34.2608929,35.29973272,33.80573276,34.76230625,30.5235577,34.80581764,34.50918201,33.71024135,34.21118501,34.50360302,34.46809534,35.0937486,34.73084692,29.43861011,34.90905765,34.16307453,33.20377115,33.9649916,34.14894823,34.15734295,33.42818025,27.40402702,33.49207405,32.34789375,34.7317839,32.18446258,32.39059452,32.50150684,30.69929126,35.14155153,44.98418335,33.07208542,43.0681825,43.99961952,41.16602186,30.50731662,31.68813709,28.38233474,31.49927143,31.66935924,31.3941193,34.96856455,33.80335096,34.77230076,35.00432495,34.9014068,32.45913509,44.35689214,46.09524015,41.93867925,32.21251968,32.52230409,32.70725731,43.03492311,40.52430395,43.25304273
39,CCPL0000qd,33.10157303,34.09002784,34.84698538,29.97273925,33.56372837,31.98621753,30.54693226,35.17851833,32.62030605,35.54239038,35.28241399,34.22650341,34.98983148,30.2063084,33.93336061,32.17764858,30.7757521,34.78874448,34.4223452,35.57696584,35.08147005,34.30500988,30.03016475,34.36059717,32.6055694,30.68045143,36.25608448,33.81054405,35.94919685,36.22845176,30.41348461,35.25139335,33.2205439,30.94277862,35.98426584,35.64847234,36.00804809,35.83609108,29.0173817,26.69603351,43.79290346,30.06944183,28.45353607,30.11083606,30.28006557,34.16527275,29.49023727,35.61342481,34.98160366,35.38796428,35.1116753,27.06041816,33.7866402,36.15909342,32.89975647,33.17272428,30.6182957,28.88663772,30.93888763,31.01759914,34.90268949,36.90744642,37.0812631,34.30372719,34.15662292,37.71757368
40,CCPL0000qx,26.94625858,30.10294918,36.46635774,38.96650556,38.06145433,32.90513281,37.62605909,34.58662037,33.66436008,33.56821541,37.90099863,35.98863128,28.2221413,26.95537094,25.67022327,31.02885727,26.60409454,29.62713722,29.7392321,28.91402248,26.49625305,31.94414142,30.19854072,28.39188102,36.35313276,29.68382362,33.50276235,34.06785253,32.90916685,29.46855549,36.60079483,34.42936662,35.31392101,36.06883053,35.79256777,35.80178264,34.72769741,36.50649313,37.80231241,33.13719991,37.3899794,34.1407514,34.08899549,34.58930496,37.4037886,30.92745308,37.48363737,32.21203331,31.70829776,31.97712425,39.09771208,32.63047699,35.73232654,36.63856033,35.00381235,32.2657514,33.49673752,33.44351057,33.05397752,37.31466297,34.99339584,34.08715013,33.34023002,34.32317499,33.0784655,32.75477651
41,CCPL0000qz,36.66929964,35.02407554,33.86976961,34.47704557,34.30642847,37.44743828,34.14882902,35.10727409,36.21601585,29.05333046,36.1691666,35.1970816,31.03354458,31.61036972,34.80897669,34.40935854,37.21927646,36.15221742,33.82323269,31.49365905,34.19069771,31.65094379,32.24364761,35.00949148,34.5865393,34.62558511,34.44915537,33.38975671,29.43799976,34.060967,41.43793586,31.70745376,37.74676326,29.32767395,30.59309963,36.03609089,25.74116234,34.24053911,32.19251159,38.42867855,29.95305065,31.1587334,36.23572115,26.12059597,34.86907962,34.88683466,33.88052705,34.40619949,33.24687961,28.87083534,33.39169506,32.18962673,33.55762485,37.81166557,27.52606872,36.67836193,36.06921438,31.685648,33.06888107,32.61229757,32.91646722,30.82750801,33.43090538,27.58321766,36.09303001,28.07571415
42,CCPL0000r0,34.37641624,35.77033762,32.34646085,35.07478956,32.53728155,34.89360336,31.06595997,34.77983001,30.47108177,35.6048489,30.2781916,34.65919975,31.84488777,33.95458702,33.24404005,34.36171297,30.31134609,33.58968261,30.71139816,33.89948133,30.86536411,33.37440494,35.41866306,32.39932302,34.77099184,31.67360309,35.69395546,29.92024425,35.93225959,30.00819687,33.75592474,29.24212936,32.26650242,37.28523973,37.32585195,26.95571426,33.8663793,26.96342949,31.86221126,34.36528448,32.68155578,36.09914545,29.51462272,36.04751114,29.37025074,33.48456863,27.82159332,30.61868671,35.9259415,31.98272232,36.38372425,30.88531498,34.21333078,30.51951412,34.74194053,30.50742153,36.18499759,25.84636215,32.52585176,25.80565933,28.18245414,36.37960437,28.10405258,29.67338566,39.6321607,29.49457649
43,CCPL0000ra,35.71902517,34.86212734,40.56242469,32.04852108,26.99142936,28.90939716,26.61305431,31.61752227,39.6033192,29.1349316,26.34864334,34.7068787,34.24081329,31.86244014,27.84049038,29.80583671,27.48843197,31.73789505,35.79648498,30.14151577,27.13912014,32.97171596,35.1633406,30.03733162,32.45369915,29.54707626,34.4617081,36.91953901,33.14225677,29.14180282,30.12267593,26.00078586,27.73193363,25.70199016,30.48334602,36.3106871,27.96668533,25.41929249,31.9923735,34.34251074,31.13321308,33.8820124,34.08588175,34.59283832,31.05371956,37.34116319,42.07303051,31.24941353,28.27069763,37.55851272,43.27697757,36.65988687,33.83751396,30.38222316,40.31336311,36.02029804,31.15344051,27.81549457,36.68900732,43.61065153,33.02424673,34.00660757,30.52118305,30.7315493,27.55203251,35.99330429
44,CCPL0000se,34.49570182,34.2576814,33.05979971,33.36923364,29.8899794,35.62448028,30.47428135,33.99147276,34.54232219,30.1375151,34.26843408,35.75667146,35.48628811,33.53281025,31.63469795,36.51407007,32.33881715,37.1321297,37.59624008,31.92774776,37.1218491,37.18862775,31.64468769,33.58664755,37.44224313,34.52102665,37.29876045,36.84436325,33.86213306,34.68928341,30.29000763,37.16503862,37.24440101,38.50098375,38.05998806,36.89358953,37.79148821,33.81010774,27.64744762,32.6413155,28.09333328,32.24804643,33.08148388,27.80828479,35.29487852,32.97478441,47.34984401,33.55879549,32.45912794,45.88017944,30.32447342,33.71637109,37.552259,37.44454626,33.25905088,35.36372427,34.47245125,33.28341964,45.92680935,31.00447658,45.09664301,33.73572115,36.86231378,32.73889784,37.69376043,30.56971077
45,CCPL0000sk,25.13071064,43.25149301,37.72310737,31.47730354,30.21478656,36.01398233,30.02131942,33.02005771,30.39820198,32.94665579,25.60109619,25.20601753,26.91164974,28.64439014,30.28833393,26.75848964,30.24643902,28.59865192,29.27102092,28.61870769,38.9300299,37.23905805,31.52624134,30.24649624,35.70342783,30.07168297,32.9743481,30.43964389,32.86430124,25.67850593,34.59537748,33.18249944,37.74115328,32.90435318,36.88101772,32.90816072,36.64288286,27.47309688,33.77560619,33.03505186,34.79903225,35.90613607,34.77181915,35.58351997,29.32466987,32.48837951,34.70974926,34.94690899,33.44000105,34.87295154,30.72477821,32.0215464,35.25583032,32.46868852,34.78524927,27.26504329,35.22351507,34.45963148,34.71395019,31.05478767,34.48463443,37.13773493,29.31576732,34.85727791,30.11391166,29.28444866
46,CCPL0000sy,36.18277792,35.29178623,35.44070963,44.47650436,34.83602527,35.5960894,30.16869548,32.30536941,33.36786274,35.69847826,30.73625568,36.73292879,35.72901729,36.18440155,35.47067646,36.99156765,30.10362152,33.42825893,34.55287937,36.3370109,30.82378391,35.11544231,35.29614929,35.56298021,36.11126426,29.55156807,34.23904422,35.71070198,35.70645574,30.17745498,35.4104853,34.4451857,35.26423935,29.91362098,32.86385063,33.8475943,36.22313026,30.41637901,34.85012535,35.63308004,30.18423084,32.30186943,33.36247686,35.68145517,30.76368812,35.95076088,31.3597298,31.56033996,32.30427984,34.27244428,31.79654125,30.26161197,33.00248626,34.06465295,35.46230797,30.85284713,26.60397533,27.0109177,29.67980865,40.62446598,39.34929136,33.38986639,27.10466388,34.39236168,27.51727108,30.21934513
47,CCPL0000t0,30.88412765,30.96845154,39.7276831,31.97233204,32.26442579,27.82566074,28.9229441,33.43873027,38.49015001,28.1882954,38.49015001,33.72417453,29.61155895,34.3622661,34.8211265,33.02833322,34.71227173,35.38275484,29.03184417,33.73276952,29.03184417,29.51926712,33.86311535,34.50521473,33.05524591,34.27436355,34.7055817,29.12299637,33.2351518,29.12299637,30.58022503,30.83957676,26.82102207,27.78941158,31.73327926,40.58343891,27.107873,40.58343891,33.82161621,31.61266807,32.98545602,35.33355716,30.02819065,31.75947193,30.02819065,33.01650766,34.58416942,36.59844402,30.22275451,33.767705,30.22275451,40.73929552,32.29481462,26.43713955,40.3855801,26.43713955,33.99745706,27.34238628,39.46415905,27.34238628,31.00252632,32.74778846,31.00252632,26.72721389,inf,26.72721389
48,CCPL0000t6,35.75801614,26.83580879,27.03193668,36.94344286,31.55880455,29.06796459,27.39130024,32.44442228,27.35333446,32.71849397,32.55860332,28.80931858,29.06390194,33.53712801,34.08260826,31.73253063,29.52893261,36.04909424,29.48679928,35.02828125,35.30631784,42.8739262,25.39672855,30.26604179,37.98079971,41.19752649,32.35418323,42.03775648,30.26144985,30.40905956,25.56822303,30.5778313,38.43028549,41.77622083,32.67907623,42.90673975,30.43294433,30.59556011,30.08271698,27.34329704,25.89701656,30.17564777,25.86042408,30.8530188,30.56967262,33.30846313,31.08998302,36.41396526,31.13836292,34.95429281,34.16661504,39.26337961,37.02435974,39.66868642,33.30475334,33.45359567,33.38758711,47.39345316,30.89120868,31.20873455,33.38774923,37.43896488,37.08364013,30.86711887,31.14672664,34.95120052
49,CCPL0000t8,31.12602714,34.40056089,35.76417211,30.37348274,28.77923492,32.19273571,35.19320491,33.85093216,34.27922252,29.82409004,35.37079099,30.40615562,33.98423675,25.85886959,24.80174068,43.93548015,31.3756657,29.950223,30.73693756,25.57619098,33.75839237,35.84074739,31.3535643,29.74813942,31.52456287,35.01097683,34.03148655,34.8898125,30.93696598,35.44307712,29.51264385,27.93958191,35.67328218,36.59582618,33.99811748,36.79306511,28.9874554,39.18960575,38.75541452,26.55839924,30.51577572,31.23094085,30.40751938,38.74339107,29.36953548,25.43120388,28.85084633,29.48567394,28.78899101,39.84714035,27.84387592,32.54441265,30.9004784,31.77480224,26.2697697,35.38487915,33.87536052,34.53603748,30.02261165,36.34872917,33.03689722,30.45061592,33.92095808,29.72537521,35.22843126,28.91792778
50,CCPL0000ta,37.61609319,36.03481058,32.73565534,35.04760269,29.57663063,33.35594896,36.51973013,36.09527591,30.87344173,32.14957718,35.58087591,36.65952686,33.3124781,35.30951503,29.00160793,33.79542831,35.38880352,36.42364505,30.12439254,32.77254585,35.07193092,32.75239233,36.66476492,29.82705597,33.06115154,35.17877821,36.84220079,30.97096924,32.00721267,35.6992865,32.60399107,26.10153679,41.15396026,34.83639244,35.62141184,26.90228466,42.08749298,32.31172088,30.25810245,32.76369814,35.29756788,36.68569807,31.38119224,31.6077042,35.98576072,26.31350998,28.44797138,28.5562611,41.50626186,25.62078479,29.86924652,35.60041431,35.93731168,27.15503219,41.21516946,32.72832397,36.14610199,29.52291015,33.79573587,35.0564957,29.64222435,34.85506538,36.35592941,26.39266018,31.12164501,31.56619075
51,CCPL0000td,29.44153312,30.126586,30.00967506,32.32635978,29.62190155,30.57047371,27.91446689,28.27892307,37.62510065,39.03411153,29.461031,33.22381738,34.36522487,33.49013809,34.08941988,33.09855465,32.81704191,33.37715868,30.93674663,31.02375034,34.12896875,35.38274053,34.01438478,36.08513836,34.00761608,34.05524734,34.40371517,31.49058822,31.73523906,35.34132246,35.38234237,37.80641321,35.4905701,36.60845283,39.36080936,31.90021042,32.12771896,40.70131782,35.12662891,34.59191564,32.70569566,33.39899305,34.00877956,34.6048117,34.80063442,35.07198337,37.20969204,37.76246313,31.07777122,31.35273937,38.08792356,33.58779434,34.16548256,32.25616935,32.31706384,35.08263115,40.33053163,29.22245506,29.35234073,37.56127838,29.83877662,29.96800426,39.89907507,42.41965297,31.14228252,31.32368091
52,CCPL0000te,35.75630668,30.32372001,32.73809913,32.7943683,33.11435226,34.05395988,32.56029371,33.74862913,33.56913093,33.58379606,34.11707882,31.26875881,33.15313343,32.92214874,33.73727564,35.53540949,33.46188787,33.31390861,34.77084402,34.76461176,35.52053217,30.17988208,28.09441093,30.19043926,34.50658325,29.62603096,27.95671467,30.72098259,30.6753445,34.35730222,34.20606617,35.42964462,34.93129018,32.86116365,33.35146669,35.03968719,35.08843664,35.05513433,33.62341169,32.3483229,33.93265489,36.36278871,36.89523224,37.08839897,32.46772054,34.70726017,33.27334169,33.42566494,34.37170509,34.4094992,34.83527425,34.10008196,32.03766826,35.75735096,35.71443561,53.15636161,33.11923507,34.52438358,34.52153209,34.18647293,33.26090339,33.3115888,32.15962413,49.48510412,35.8577824,35.81982139
53,CCPL0000u6,36.93415407,38.11660055,29.34719566,35.12179378,28.68347648,28.31986908,28.56450084,28.54877475,28.55976585,30.25421146,28.47761635,38.10457233,28.9930344,34.5325065,28.49524978,28.10176376,28.32376484,28.28015808,28.37640766,29.97970585,28.24768547,28.43326095,34.43469528,27.81924728,27.48373035,27.69144062,27.68202785,27.70636562,29.27997593,27.61581424,30.95079426,37.82713178,38.03398374,39.00151018,39.18076757,38.18104271,37.82644991,39.02589086,30.37316326,29.70875267,30.09203437,29.85799316,30.12477878,32.05039028,29.96315483,38.12929395,40.89848999,37.31613401,45.0290418,38.19559339,40.9851909,38.96015648,39.61844448,38.20668462,35.91377023,39.02680639,38.33367351,41.17464546,37.32050184,50.75742248,37.59684089,36.34933714,38.53870634,38.19555525,41.59151558,37.43640426
54,CCPL0000u7,31.74742702,30.74294094,42.79812101,25.93554977,25.87511543,40.8302832,35.08679632,31.13983158,26.02377895,25.64143661,27.13820938,33.152535,32.13601593,29.74493507,29.49140075,31.05402473,35.21258119,37.97338728,29.69470981,29.17202953,31.46508697,30.96845154,30.70941929,30.5804396,29.90256313,33.26371912,32.98105005,30.70850853,30.28063301,32.35453848,26.08574394,26.00292686,43.24240926,35.71577076,31.49945739,26.17834095,25.77339176,27.3618174,41.0577226,25.40975097,28.26768402,30.1379681,40.9345508,43.54802374,40.33994678,25.34542564,28.08051113,29.94521145,41.45150665,41.78394798,38.23294882,33.95453457,30.49222473,25.505662,25.12551311,26.55488018,34.13659099,28.25576786,27.82240394,29.85076431,30.21819118,29.64132789,31.87839035,41.39146808,38.57817177,38.91486171
55,CCPL0000u9,39.76536516,32.76800398,34.19606928,34.58754305,35.13177398,32.24498275,29.90971569,34.71832279,34.25395731,33.7909675,36.52614597,31.53730396,32.92548898,33.24421648,33.59892133,31.35714058,29.3969107,33.53346113,32.78846029,32.46268276,34.60543636,33.4127355,35.33953432,34.9033523,33.74223951,31.63667206,33.56024984,34.68263391,35.00282053,33.7208629,36.22034076,36.86473135,34.943831,31.74818042,34.2190719,34.52286724,34.72882274,36.84229854,37.26341013,36.52404073,33.2598925,35.29569868,35.82150224,36.51057724,36.26358751,34.08793691,31.17948059,35.41429046,36.21715788,36.12240795,37.05500606,38.4579039,32.86778215,33.30416206,34.389298,33.36150411,30.52432064,30.83019737,31.90190319,30.52683357,34.59362272,34.56631664,35.21463636,40.22902969,35.45361522,35.05079034
56,CCPL0000va,36.09992269,34.97667078,35.17069582,29.46168903,34.73601106,35.67360643,34.55547813,35.90960506,35.4052997,30.14324192,35.55358652,35.44092659,35.27201179,29.36226848,35.78703407,38.74312166,35.60860399,36.53050665,35.54480556,30.07881645,37.43020061,35.29660467,29.66259006,34.5297027,34.91323951,34.6763635,35.61275247,35.20188335,30.59340957,35.12669328,29.64838508,34.44806818,34.98764042,34.31455139,36.0921264,39.2017794,30.49479965,35.30758384,28.98798469,29.26444534,29.71465591,30.77334884,29.92797855,41.78584341,30.3999472,34.80311874,34.24128774,35.77005867,34.647131,29.77661136,35.4500461,35.35507206,35.6424332,35.35713438,29.90424637,36.41805652,35.33011917,34.6724439,30.4782677,35.55248741,36.41055349,31.77400592,37.86236767,30.67352775,35.51631454,31.29548076
57,CCPL0000vb,31.35082248,34.51529983,35.39294485,34.33969978,35.20319704,38.20145611,35.72985891,30.43400291,35.81521515,36.21102575,37.54228595,27.48574737,28.72751716,27.44446758,28.16410545,30.83311561,28.96420959,25.11380676,28.08740143,28.50929741,30.28292659,34.39943079,35.57294849,35.80397371,33.28167919,33.80079511,34.10261873,36.40379671,35.51863435,33.79702333,35.04497055,35.35372261,34.15649418,32.94585947,32.03073982,35.48914198,35.03597978,34.86708883,35.46722416,33.2762194,33.22809223,34.22620538,36.3363171,35.17911438,33.31175331,33.83353237,33.63670353,33.24151519,36.43362526,35.50647739,34.49040893,34.38318494,29.84623913,34.49699167,34.70151428,35.09601835,30.7228041,34.64553121,34.78467706,34.02016643,33.64974264,32.59868387,30.53223137,38.04840568,34.21355013,34.08310417
58,CCPL0000vn,35.08716825,35.67443851,34.90905765,35.3648353,34.32616714,34.95759967,33.77133373,34.51772932,35.26516918,33.06702379,33.36817983,35.26960615,35.32695059,33.73577598,34.62786678,35.6113768,35.97121004,35.59118036,33.81404642,34.25417665,34.19105295,36.11573938,35.81095937,36.43522981,37.03104976,35.77227834,36.13310817,35.35806183,35.00676635,35.39333585,34.80522398,34.78647474,36.11695055,35.26742462,46.23555902,34.52432398,33.98936752,34.25075058,34.33362964,35.90390924,33.4173489,34.17535785,39.10617117,33.56261257,34.18716911,34.72690586,34.68113664,34.78552107,34.26571611,33.72760061,33.97808555,35.6577063,35.85939649,35.39952282,35.025394,35.43547872,35.54940466,34.26049951,34.53558448,34.48786739,33.97526029,34.22092441,34.3802524,33.23023561,33.93125299,45.20758632
59,CCPL0000vw,34.57931999,30.62006477,36.09383348,37.21492771,36.49737362,37.09457163,36.94864277,35.53501609,37.29839567,36.99060205,35.33578161,37.37924579,34.09893993,33.58246092,33.67586139,36.8157411,34.00037054,35.4876161,34.10374407,33.87054685,40.97158912,30.86654667,30.74612144,30.93847755,32.20819954,31.09516147,31.54771331,30.68491462,30.74426178,36.14684347,34.15310625,34.33812622,34.51683525,34.32459358,34.94402174,34.96896509,33.85929111,34.4979668,36.25178579,34.78630069,37.02003959,33.62297538,35.60793642,35.69698576,35.05047086,34.3188763,37.65236858,33.35092071,35.01805786,34.68651298,34.61187843,34.66397527,36.40369657,35.15592579,34.89748481,36.50394443,33.551693,35.46267275,35.40233854,35.04338983,34.60766557,33.79633907,34.94621042,35.58794979,34.62220672,34.83217958
60,CCPL0000vy,30.62513355,34.6199942,29.29180626,33.82918123,33.52925781,29.02598385,33.51809505,31.86546806,35.92638258,34.12898067,35.30770067,30.52519325,40.52654508,28.95038131,29.87908844,40.41187528,28.11076645,26.39504913,31.98748115,31.45248893,29.44051269,29.24321655,33.37570671,32.61850361,29.00398258,32.93962244,31.6081715,35.32386545,33.73252634,35.28218511,27.82711033,28.82314209,45.69628957,27.10631374,25.51240925,30.52862648,30.26427272,28.27899936,32.17561248,27.6169825,33.30979589,32.70466093,33.67472414,32.29836944,34.69308618,28.68421558,33.16717151,31.26358989,35.47955278,34.59905151,33.70689872,26.94848064,25.34786228,30.33737186,30.122695,28.06191448,35.48602108,34.06771663,33.41614488,35.82823757,31.49913791,30.89067463,34.7394276,39.14030555,36.09219316,34.65488199
61,CCPL0000wt,35.29366735,35.58820251,34.14956573,29.03529648,36.45418647,28.41859344,35.75188163,34.77089885,36.78703073,34.33037523,34.74053148,35.32366995,32.268827,29.87132553,34.27204374,29.28493026,34.7601128,33.00373081,34.54900268,32.43929866,33.87074951,32.45303396,30.35965446,34.81333259,29.67501644,35.87409977,32.94243578,34.84165434,32.65091184,34.10397295,26.37489322,37.92412523,25.89511875,33.03494457,37.3744059,36.42625812,44.47769645,32.33594421,27.62458805,45.07362846,29.79661945,26.78770546,28.01822189,26.52002815,29.04238704,27.08673958,35.06022218,37.7791572,38.6924744,38.16246513,33.96125559,29.13671974,26.30519394,27.46742729,26.03439335,28.50519184,33.32761768,35.34246687,33.27266458,34.03718237,36.489718,37.23903183,32.73933176,36.51630405,34.4515777,32.52944473
62,CCPL0000x0,25.38602356,32.48647932,31.5827227,30.96071724,33.87233738,30.79557899,32.24518779,31.83181766,31.42984394,31.2798262,33.48255161,28.69023327,29.43412307,30.47131065,27.85446647,30.68590168,29.45068363,30.04100803,30.08409504,30.21631721,28.60285762,38.04223303,35.29778722,35.00681881,35.19636635,35.98403696,35.4236317,35.60391906,35.49786094,36.25551943,35.74444536,34.24087766,35.69730524,36.01038459,35.81872467,35.93091015,35.84849123,35.79908136,34.23624281,50.18044237,45.89627269,36.64462808,43.87003664,52.55573157,39.48612217,34.1339064,35.26741031,35.33825401,34.64465383,34.54815391,35.60374502,45.3823233,36.70607332,43.35770611,49.32285789,39.00195125,36.87782291,43.40079073,47.33801607,42.13333133,36.82458404,36.83315042,36.25423435,44.14962534,40.88642124,40.08878711
63,CCPL0000xu,32.14951996,30.11614803,26.70810703,41.39408115,31.28156189,31.45497326,29.3199921,26.30490307,29.30572036,30.25938991,31.10155586,34.76125005,31.16257194,32.0332909,35.63880685,36.03611711,34.28164247,30.57740692,34.25490144,35.13178352,35.97511533,32.5930405,30.20119194,34.55759052,35.83033327,34.65772632,32.22380642,34.65672973,34.99385837,35.95424417,26.74538616,31.62879947,32.20129017,33.08540825,40.58545831,33.09979919,32.46786598,32.53301386,31.35237697,31.45315651,29.30070881,26.36360649,29.28602699,30.17642978,31.13415245,35.76042179,34.50475696,31.12682823,34.49033502,34.77605346,35.81893924,34.41981319,31.74311641,34.39442877,34.91949085,44.91685871,32.58049015,51.49138216,34.66474775,34.65537552,32.58592371,31.85533527,32.03870777,34.67812065,34.63539842,35.22844318
